uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
AM,SRAG,HOSPITAL,"> 100",M,3
AP,OUTRAS,DOMICILIO,"> 100",F,9
AP,OUTRAS,DOMICILIO,"> 100",M,4
AP,OUTRAS,HOSPITAL,"> 100",F,5
AP,OUTRAS,HOSPITAL,"> 100",M,3
AP,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",M,1
AP,COVID,HOSPITAL,"> 100",F,1
AP,COVID,HOSPITAL,"> 100",M,1
AP,COVID,OUTROS_SERVICOS_SAUDE,"> 100",M,1
AP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,2
AP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,1
AP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,1
AP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,1
AP,PNEUMONIA,DOMICILIO,"> 100",F,3
AP,PNEUMONIA,DOMICILIO,"> 100",M,1
AP,PNEUMONIA,HOSPITAL,"> 100",F,1
AP,PNEUMONIA,HOSPITAL,"> 100",M,1
AP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",F,1
AP,SEPTICEMIA,DOMICILIO,"> 100",M,1
AP,SEPTICEMIA,HOSPITAL,"> 100",F,1
AP,SEPTICEMIA,HOSPITAL,"> 100",M,2
AP,SRAG,DOMICILIO,"> 100",M,1
AP,SRAG,HOSPITAL,"> 100",F,1
BA,OUTRAS,DOMICILIO,"> 100",F,564
BA,OUTRAS,DOMICILIO,"> 100",M,281
BA,OUTRAS,HOSPITAL,"> 100",F,147
BA,OUTRAS,HOSPITAL,"> 100",M,64
BA,OUTRAS,IGNORADO,"> 100",F,2
BA,OUTRAS,OUTRO,"> 100",F,7
BA,OUTRAS,OUTRO,"> 100",M,8
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",F,22
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",M,6
BA,OUTRAS,VIA_PUBLICA,"> 100",F,2
BA,OUTRAS,VIA_PUBLICA,"> 100",M,1
BA,COVID,DOMICILIO,"> 100",F,5
BA,COVID,DOMICILIO,"> 100",M,3
BA,COVID,HOSPITAL,"> 100",F,38
BA,COVID,HOSPITAL,"> 100",M,12
BA,COVID,OUTRO,"> 100",F,2
BA,COVID,OUTRO,"> 100",M,1
BA,COVID,OUTROS_SERVICOS_SAUDE,"> 100",F,4
BA,COVID,OUTROS_SERVICOS_SAUDE,"> 100",M,1
BA,INDETERMINADA,DOMICILIO,"> 100",F,1
BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,50
BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,30
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,31
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,26
BA,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"> 100",F,1
BA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"> 100",F,1
BA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"> 100",M,1
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"> 100",F,3
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"> 100",M,4
BA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"> 100",M,1
BA,PNEUMONIA,DOMICILIO,"> 100",F,29
BA,PNEUMONIA,DOMICILIO,"> 100",M,27
BA,PNEUMONIA,HOSPITAL,"> 100",F,68
BA,PNEUMONIA,HOSPITAL,"> 100",M,44
BA,PNEUMONIA,IGNORADO,"> 100",F,1
BA,PNEUMONIA,OUTRO,"> 100",F,2
BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",F,6
BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",M,2
BA,SEPTICEMIA,DOMICILIO,"> 100",F,26
BA,SEPTICEMIA,DOMICILIO,"> 100",M,15
BA,SEPTICEMIA,HOSPITAL,"> 100",F,56
BA,SEPTICEMIA,HOSPITAL,"> 100",M,32
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"> 100",F,9
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"> 100",M,1
BA,SEPTICEMIA,VIA_PUBLICA,"> 100",F,1
BA,SRAG,HOSPITAL,"> 100",F,2
BA,SRAG,HOSPITAL,"> 100",M,1
CE,OUTRAS,AMBULANCIA,"> 100",M,2
CE,OUTRAS,DOMICILIO,"> 100",F,206
CE,OUTRAS,DOMICILIO,"> 100",M,97
CE,OUTRAS,HOSPITAL,"> 100",F,48
CE,OUTRAS,HOSPITAL,"> 100",M,41
CE,OUTRAS,IGNORADO,"> 100",F,41
CE,OUTRAS,IGNORADO,"> 100",M,21
CE,OUTRAS,OUTRO,"> 100",F,8
CE,OUTRAS,OUTRO,"> 100",I,1
CE,OUTRAS,OUTRO,"> 100",M,3
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",F,3
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",M,3
CE,OUTRAS,SAMU,"> 100",M,1
CE,COVID,AMBULANCIA,"> 100",M,1
CE,COVID,DOMICILIO,"> 100",F,15
CE,COVID,DOMICILIO,"> 100",M,3
CE,COVID,HOSPITAL,"> 100",F,30
CE,COVID,HOSPITAL,"> 100",M,12
CE,COVID,IGNORADO,"> 100",F,5
CE,COVID,IGNORADO,"> 100",M,4
CE,COVID,OUTRO,"> 100",F,2
CE,COVID,OUTROS_SERVICOS_SAUDE,"> 100",F,5
CE,COVID,OUTROS_SERVICOS_SAUDE,"> 100",M,1
CE,INDETERMINADA,DOMICILIO,"> 100",F,2
CE,INDETERMINADA,DOMICILIO,"> 100",M,3
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,25
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,10
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,13
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,3
CE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"> 100",M,4
CE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"> 100",F,1
CE,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"> 100",F,1
CE,PNEUMONIA,AMBULANCIA,"> 100",F,1
CE,PNEUMONIA,DOMICILIO,"> 100",F,31
CE,PNEUMONIA,DOMICILIO,"> 100",M,15
CE,PNEUMONIA,HOSPITAL,"> 100",F,34
CE,PNEUMONIA,HOSPITAL,"> 100",M,20
CE,PNEUMONIA,IGNORADO,"> 100",F,13
CE,PNEUMONIA,IGNORADO,"> 100",M,8
CE,PNEUMONIA,OUTRO,"> 100",F,2
CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",F,7
CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",M,4
CE,SEPTICEMIA,DOMICILIO,"> 100",F,13
CE,SEPTICEMIA,DOMICILIO,"> 100",M,10
CE,SEPTICEMIA,HOSPITAL,"> 100",F,18
CE,SEPTICEMIA,HOSPITAL,"> 100",M,9
CE,SEPTICEMIA,IGNORADO,"> 100",F,2
CE,SEPTICEMIA,IGNORADO,"> 100",M,3
CE,SEPTICEMIA,OUTRO,"> 100",F,1
CE,SRAG,DOMICILIO,"> 100",M,1
CE,SRAG,HOSPITAL,"> 100",F,2
CE,SRAG,HOSPITAL,"> 100",M,3
CE,SRAG,IGNORADO,"> 100",M,1
CE,SRAG,OUTROS_SERVICOS_SAUDE,"> 100",F,1
DF,OUTRAS,DOMICILIO,"> 100",F,28
DF,OUTRAS,DOMICILIO,"> 100",M,5
DF,OUTRAS,HOSPITAL,"> 100",F,19
DF,OUTRAS,HOSPITAL,"> 100",M,8
DF,OUTRAS,OUTRO,"> 100",F,1
DF,OUTRAS,OUTRO,"> 100",M,2
DF,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",F,1
DF,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",M,1
DF,COVID,DOMICILIO,"> 100",F,1
DF,COVID,DOMICILIO,"> 100",M,2
DF,COVID,HOSPITAL,"> 100",F,8
DF,COVID,HOSPITAL,"> 100",M,11
DF,COVID,OUTROS_SERVICOS_SAUDE,"> 100",F,1
DF,INDETERMINADA,DOMICILIO,"> 100",F,1
DF,INDETERMINADA,DOMICILIO,"> 100",M,1
DF,INDETERMINADA,HOSPITAL,"> 100",M,1
DF,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,4
DF,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,1
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,2
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,2
DF,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"> 100",M,1
DF,PNEUMONIA,DOMICILIO,"> 100",F,4
DF,PNEUMONIA,DOMICILIO,"> 100",M,1
DF,PNEUMONIA,HOSPITAL,"> 100",F,26
DF,PNEUMONIA,HOSPITAL,"> 100",M,12
DF,PNEUMONIA,OUTRO,"> 100",F,1
DF,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",F,3
DF,SEPTICEMIA,DOMICILIO,"> 100",F,1
DF,SEPTICEMIA,DOMICILIO,"> 100",M,1
DF,SEPTICEMIA,HOSPITAL,"> 100",F,7
DF,SEPTICEMIA,HOSPITAL,"> 100",M,3
DF,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"> 100",M,1
DF,SRAG,HOSPITAL,"> 100",F,1
DF,SRAG,HOSPITAL,"> 100",M,1
ES,OUTRAS,DOMICILIO,"> 100",F,50
ES,OUTRAS,DOMICILIO,"> 100",M,20
ES,OUTRAS,HOSPITAL,"> 100",F,24
ES,OUTRAS,HOSPITAL,"> 100",M,13
ES,OUTRAS,OUTRO,"> 100",M,1
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",F,4
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",M,1
ES,COVID,DOMICILIO,"> 100",F,2
ES,COVID,DOMICILIO,"> 100",M,1
ES,COVID,HOSPITAL,"> 100",F,16
ES,COVID,HOSPITAL,"> 100",M,10
ES,COVID,OUTROS_SERVICOS_SAUDE,"> 100",F,2
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,10
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,1
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,10
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,6
ES,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"> 100",F,1
ES,PNEUMONIA,DOMICILIO,"> 100",F,9
ES,PNEUMONIA,DOMICILIO,"> 100",M,2
ES,PNEUMONIA,HOSPITAL,"> 100",F,43
ES,PNEUMONIA,HOSPITAL,"> 100",M,19
ES,PNEUMONIA,OUTRO,"> 100",F,1
ES,PNEUMONIA,OUTRO,"> 100",M,1
ES,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",F,2
ES,SEPTICEMIA,DOMICILIO,"> 100",F,5
ES,SEPTICEMIA,DOMICILIO,"> 100",M,2
ES,SEPTICEMIA,HOSPITAL,"> 100",F,21
ES,SEPTICEMIA,HOSPITAL,"> 100",M,6
ES,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"> 100",F,1
ES,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"> 100",M,1
ES,SRAG,HOSPITAL,"> 100",F,2
ES,SRAG,OUTROS_SERVICOS_SAUDE,"> 100",F,1
GO,OUTRAS,DOMICILIO,"> 100",F,68
GO,OUTRAS,DOMICILIO,"> 100",M,20
GO,OUTRAS,HOSPITAL,"> 100",F,24
GO,OUTRAS,HOSPITAL,"> 100",M,17
GO,OUTRAS,IGNORADO,"> 100",F,2
GO,OUTRAS,IGNORADO,"> 100",M,5
GO,OUTRAS,OUTRO,"> 100",F,14
GO,OUTRAS,OUTRO,"> 100",M,7
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",F,8
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",M,3
GO,COVID,DOMICILIO,"> 100",F,3
GO,COVID,DOMICILIO,"> 100",M,2
GO,COVID,HOSPITAL,"> 100",F,20
GO,COVID,HOSPITAL,"> 100",M,10
GO,COVID,OUTROS_SERVICOS_SAUDE,"> 100",F,3
GO,COVID,OUTROS_SERVICOS_SAUDE,"> 100",M,3
GO,INDETERMINADA,DOMICILIO,"> 100",F,1
GO,INDETERMINADA,DOMICILIO,"> 100",M,2
GO,INDETERMINADA,OUTRO,"> 100",F,2
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,8
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,3
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,9
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,7
GO,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"> 100",F,1
GO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"> 100",F,4
GO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"> 100",M,1
GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"> 100",F,1
GO,PNEUMONIA,DOMICILIO,"> 100",F,11
GO,PNEUMONIA,DOMICILIO,"> 100",M,7
GO,PNEUMONIA,HOSPITAL,"> 100",F,38
GO,PNEUMONIA,HOSPITAL,"> 100",M,28
GO,PNEUMONIA,IGNORADO,"> 100",F,1
GO,PNEUMONIA,OUTRO,"> 100",F,2
GO,PNEUMONIA,OUTRO,"> 100",M,3
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",F,6
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",M,3
GO,SEPTICEMIA,DOMICILIO,"> 100",F,10
GO,SEPTICEMIA,DOMICILIO,"> 100",M,4
GO,SEPTICEMIA,HOSPITAL,"> 100",F,15
GO,SEPTICEMIA,HOSPITAL,"> 100",M,9
GO,SEPTICEMIA,OUTRO,"> 100",F,1
GO,SRAG,HOSPITAL,"> 100",F,1
GO,SRAG,HOSPITAL,"> 100",M,3
MA,OUTRAS,DOMICILIO,"> 100",F,80
MA,OUTRAS,DOMICILIO,"> 100",M,73
MA,OUTRAS,HOSPITAL,"> 100",F,30
MA,OUTRAS,HOSPITAL,"> 100",M,26
MA,OUTRAS,OUTRO,"> 100",F,4
MA,OUTRAS,OUTRO,"> 100",I,1
MA,OUTRAS,OUTRO,"> 100",M,1
MA,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",F,1
MA,OUTRAS,POSTO_SAUDE,"> 100",M,1
MA,COVID,DOMICILIO,"> 100",M,1
MA,COVID,HOSPITAL,"> 100",F,6
MA,COVID,HOSPITAL,"> 100",M,7
MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,11
MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,1
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,7
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,6
MA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"> 100",F,1
MA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"> 100",M,1
MA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"> 100",F,1
MA,PNEUMONIA,DOMICILIO,"> 100",F,8
MA,PNEUMONIA,DOMICILIO,"> 100",M,10
MA,PNEUMONIA,HOSPITAL,"> 100",F,22
MA,PNEUMONIA,HOSPITAL,"> 100",M,12
MA,PNEUMONIA,IGNORADO,"> 100",M,1
MA,SEPTICEMIA,DOMICILIO,"> 100",F,4
MA,SEPTICEMIA,DOMICILIO,"> 100",M,4
MA,SEPTICEMIA,HOSPITAL,"> 100",F,9
MA,SEPTICEMIA,HOSPITAL,"> 100",M,3
MA,SRAG,DOMICILIO,"> 100",M,1
MA,SRAG,HOSPITAL,"> 100",M,1
MA,SRAG,OUTRO,"> 100",M,1
MG,OUTRAS,DOMICILIO,"> 100",F,365
MG,OUTRAS,DOMICILIO,"> 100",M,155
MG,OUTRAS,HOSPITAL,"> 100",F,203
MG,OUTRAS,HOSPITAL,"> 100",M,94
MG,OUTRAS,IGNORADO,"> 100",F,18
MG,OUTRAS,IGNORADO,"> 100",M,8
MG,OUTRAS,OUTRO,"> 100",F,18
MG,OUTRAS,OUTRO,"> 100",M,3
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",F,25
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",M,12
MG,OUTRAS,VIA_PUBLICA,"> 100",F,4
MG,OUTRAS,VIA_PUBLICA,"> 100",M,3
MG,COVID,DOMICILIO,"> 100",F,9
MG,COVID,DOMICILIO,"> 100",M,3
MG,COVID,HOSPITAL,"> 100",F,59
MG,COVID,HOSPITAL,"> 100",M,34
MG,COVID,IGNORADO,"> 100",F,1
MG,COVID,OUTRO,"> 100",F,1
MG,COVID,OUTROS_SERVICOS_SAUDE,"> 100",F,4
MG,COVID,OUTROS_SERVICOS_SAUDE,"> 100",M,5
MG,INDETERMINADA,DOMICILIO,"> 100",F,23
MG,INDETERMINADA,DOMICILIO,"> 100",M,9
MG,INDETERMINADA,HOSPITAL,"> 100",F,4
MG,INDETERMINADA,HOSPITAL,"> 100",M,1
MG,INDETERMINADA,IGNORADO,"> 100",F,1
MG,INDETERMINADA,IGNORADO,"> 100",M,1
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,47
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,13
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,53
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,22
MG,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"> 100",F,2
MG,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"> 100",M,3
MG,INSUFICIENCIA_RESPIRATORIA,OUTRO,"> 100",F,2
MG,INSUFICIENCIA_RESPIRATORIA,OUTRO,"> 100",M,1
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"> 100",F,4
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"> 100",M,4
MG,PNEUMONIA,DOMICILIO,"> 100",F,47
MG,PNEUMONIA,DOMICILIO,"> 100",M,26
MG,PNEUMONIA,HOSPITAL,"> 100",F,217
MG,PNEUMONIA,HOSPITAL,"> 100",M,109
MG,PNEUMONIA,IGNORADO,"> 100",F,4
MG,PNEUMONIA,IGNORADO,"> 100",M,6
MG,PNEUMONIA,OUTRO,"> 100",F,2
MG,PNEUMONIA,OUTRO,"> 100",M,1
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",F,11
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",M,7
MG,SEPTICEMIA,DOMICILIO,"> 100",F,14
MG,SEPTICEMIA,DOMICILIO,"> 100",M,3
MG,SEPTICEMIA,HOSPITAL,"> 100",F,94
MG,SEPTICEMIA,HOSPITAL,"> 100",M,41
MG,SEPTICEMIA,IGNORADO,"> 100",F,1
MG,SEPTICEMIA,IGNORADO,"> 100",M,1
MG,SEPTICEMIA,OUTRO,"> 100",F,2
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"> 100",F,14
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"> 100",M,5
MG,SRAG,DOMICILIO,"> 100",F,1
MG,SRAG,DOMICILIO,"> 100",M,3
MG,SRAG,HOSPITAL,"> 100",F,5
MG,SRAG,HOSPITAL,"> 100",M,3
MG,SRAG,IGNORADO,"> 100",M,1
MG,SRAG,OUTROS_SERVICOS_SAUDE,"> 100",F,1
MS,OUTRAS,DOMICILIO,"> 100",F,40
MS,OUTRAS,DOMICILIO,"> 100",M,25
MS,OUTRAS,HOSPITAL,"> 100",F,20
MS,OUTRAS,HOSPITAL,"> 100",M,9
MS,OUTRAS,OUTRO,"> 100",F,1
MS,OUTRAS,VIA_PUBLICA,"> 100",F,1
MS,COVID,HOSPITAL,"> 100",F,12
MS,COVID,HOSPITAL,"> 100",M,8
MS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,3
MS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,1
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,6
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,6
MS,PNEUMONIA,DOMICILIO,"> 100",F,2
MS,PNEUMONIA,DOMICILIO,"> 100",M,3
MS,PNEUMONIA,HOSPITAL,"> 100",F,18
MS,PNEUMONIA,HOSPITAL,"> 100",M,17
MS,PNEUMONIA,POSTO_SAUDE,"> 100",F,1
MS,PNEUMONIA,POSTO_SAUDE,"> 100",M,1
MS,SEPTICEMIA,DOMICILIO,"> 100",F,1
MS,SEPTICEMIA,HOSPITAL,"> 100",F,9
MS,SEPTICEMIA,HOSPITAL,"> 100",M,3
MT,OUTRAS,DOMICILIO,"> 100",F,12
MT,OUTRAS,DOMICILIO,"> 100",M,10
MT,OUTRAS,HOSPITAL,"> 100",F,6
MT,OUTRAS,HOSPITAL,"> 100",M,3
MT,OUTRAS,IGNORADO,"> 100",F,33
MT,OUTRAS,IGNORADO,"> 100",M,21
MT,COVID,DOMICILIO,"> 100",M,1
MT,COVID,HOSPITAL,"> 100",F,1
MT,COVID,HOSPITAL,"> 100",M,2
MT,COVID,IGNORADO,"> 100",F,1
MT,COVID,IGNORADO,"> 100",M,1
MT,INDETERMINADA,IGNORADO,"> 100",F,1
MT,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,1
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,1
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,1
MT,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"> 100",M,2
MT,PNEUMONIA,DOMICILIO,"> 100",F,2
MT,PNEUMONIA,DOMICILIO,"> 100",M,4
MT,PNEUMONIA,HOSPITAL,"> 100",F,6
MT,PNEUMONIA,HOSPITAL,"> 100",M,6
MT,PNEUMONIA,IGNORADO,"> 100",F,4
MT,PNEUMONIA,IGNORADO,"> 100",M,3
MT,PNEUMONIA,OUTRO,"> 100",M,1
MT,SEPTICEMIA,HOSPITAL,"> 100",F,1
MT,SEPTICEMIA,HOSPITAL,"> 100",M,2
MT,SEPTICEMIA,IGNORADO,"> 100",F,3
MT,SEPTICEMIA,IGNORADO,"> 100",M,1
PA,OUTRAS,DOMICILIO,"> 100",F,98
PA,OUTRAS,DOMICILIO,"> 100",M,50
PA,OUTRAS,HOSPITAL,"> 100",F,17
PA,OUTRAS,HOSPITAL,"> 100",I,1
PA,OUTRAS,HOSPITAL,"> 100",M,11
PA,OUTRAS,IGNORADO,"> 100",F,1
PA,OUTRAS,IGNORADO,"> 100",M,1
PA,OUTRAS,OUTRO,"> 100",F,1
PA,OUTRAS,OUTRO,"> 100",M,2
PA,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",F,5
PA,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",M,1
PA,COVID,DOMICILIO,"> 100",F,2
PA,COVID,HOSPITAL,"> 100",F,15
PA,COVID,HOSPITAL,"> 100",M,12
PA,COVID,OUTRO,"> 100",F,1
PA,COVID,OUTROS_SERVICOS_SAUDE,"> 100",F,2
PA,COVID,OUTROS_SERVICOS_SAUDE,"> 100",M,1
PA,INDETERMINADA,DOMICILIO,"> 100",F,5
PA,INDETERMINADA,HOSPITAL,"> 100",F,1
PA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,12
PA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,2
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,9
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,3
PA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"> 100",M,1
PA,PNEUMONIA,DOMICILIO,"> 100",F,10
PA,PNEUMONIA,DOMICILIO,"> 100",M,1
PA,PNEUMONIA,HOSPITAL,"> 100",F,33
PA,PNEUMONIA,HOSPITAL,"> 100",M,20
PA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",F,5
PA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",M,1
PA,SEPTICEMIA,DOMICILIO,"> 100",F,2
PA,SEPTICEMIA,DOMICILIO,"> 100",M,3
PA,SEPTICEMIA,HOSPITAL,"> 100",F,9
PA,SEPTICEMIA,HOSPITAL,"> 100",M,4
PA,SEPTICEMIA,OUTRO,"> 100",M,2
PA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"> 100",F,1
PA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"> 100",M,2
PA,SRAG,DOMICILIO,"> 100",M,2
PA,SRAG,HOSPITAL,"> 100",F,1
PA,SRAG,HOSPITAL,"> 100",M,1
PA,SRAG,IGNORADO,"> 100",M,1
PB,OUTRAS,DOMICILIO,"> 100",F,201
PB,OUTRAS,DOMICILIO,"> 100",M,103
PB,OUTRAS,HOSPITAL,"> 100",F,38
PB,OUTRAS,HOSPITAL,"> 100",M,22
PB,OUTRAS,OUTRO,"> 100",F,4
PB,OUTRAS,OUTRO,"> 100",M,2
PB,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",F,2
PB,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",M,4
PB,COVID,DOMICILIO,"> 100",F,1
PB,COVID,HOSPITAL,"> 100",F,16
PB,COVID,HOSPITAL,"> 100",M,9
PB,COVID,OUTROS_SERVICOS_SAUDE,"> 100",F,2
PB,COVID,OUTROS_SERVICOS_SAUDE,"> 100",M,1
PB,INDETERMINADA,DOMICILIO,"> 100",M,3
PB,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,20
PB,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,14
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,6
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,3
PB,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"> 100",F,1
PB,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"> 100",F,1
PB,PNEUMONIA,DOMICILIO,"> 100",F,19
PB,PNEUMONIA,DOMICILIO,"> 100",M,13
PB,PNEUMONIA,HOSPITAL,"> 100",F,42
PB,PNEUMONIA,HOSPITAL,"> 100",M,34
PB,PNEUMONIA,OUTRO,"> 100",F,1
PB,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",F,3
PB,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",M,1
PB,SEPTICEMIA,DOMICILIO,"> 100",F,11
PB,SEPTICEMIA,DOMICILIO,"> 100",M,7
PB,SEPTICEMIA,HOSPITAL,"> 100",F,21
PB,SEPTICEMIA,HOSPITAL,"> 100",M,10
PB,SEPTICEMIA,OUTRO,"> 100",F,1
PB,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"> 100",F,1
PB,SRAG,DOMICILIO,"> 100",F,1
